Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,week,RH,Trange
1,2007-07-31,91.0,68.0,79.5,61.0,68.0,0.0,15.0,0.0,29.33,30.04,3.3,4.0,4.9,31,53.198441124954265,23.0
2,2007-07-31,89.0,69.0,79.0,60.0,68.0,0.0,14.0,0.0,29.39,30.02,4.0,7.0,5.0,31,52.19109419072684,20.0
1,2007-08-01,92.0,69.0,80.5,62.0,69.0,0.0,16.0,0.0,29.29,30.0,3.5,9.0,4.1,31,53.33914894868109,23.0
2,2007-08-01,91.0,69.0,80.0,63.0,70.0,0.0,15.0,0.0,29.34,29.98,2.1,13.0,3.7,31,56.1635566720445,22.0
1,2007-08-02,91.0,70.0,80.5,66.0,71.0,0.0,16.0,0.0,29.26,29.97,5.5,26.0,5.9,31,61.358540104975724,21.0
2,2007-08-02,91.0,73.0,82.0,66.0,72.0,0.0,17.0,0.0,29.31,29.95,6.5,23.0,7.2,31,58.43191052377349,18.0
1,2007-08-03,90.0,69.0,79.5,56.0,66.0,0.0,15.0,0.0,29.31,30.02,2.7,3.0,5.7,31,44.46842691615889,21.0
2,2007-08-03,88.0,73.0,80.5,58.0,67.0,0.0,16.0,0.0,29.36,30.0,3.3,6.0,5.8,31,46.25610381161679,15.0
1,2007-08-04,81.0,64.0,72.5,58.0,64.0,0.0,8.0,0.03,29.31,30.03,5.7,8.0,6.1,31,60.34130633180935,17.0
2,2007-08-04,81.0,68.0,74.5,58.0,65.0,0.0,10.0,0.02,29.36,30.01,5.9,9.0,6.6,31,56.41480948458688,13.0
1,2007-08-05,88.0,67.0,77.5,71.0,73.0,0.0,13.0,1.43,29.08,29.81,5.4,21.0,9.6,31,80.41223801016058,21.0
2,2007-08-05,88.0,68.0,78.0,71.0,72.0,0.0,13.0,0.97,29.15,29.79,7.0,22.0,10.2,31,79.09417564153422,20.0
1,2007-08-06,88.0,74.0,81.0,72.0,74.0,0.0,16.0,0.26,29.13,29.83,1.6,10.0,4.9,32,74.15172617530648,14.0
2,2007-08-06,85.0,75.0,80.0,72.0,74.0,0.0,15.0,0.05,29.17,29.81,2.6,10.0,4.6,32,76.61518165278144,10.0
1,2007-08-07,91.0,72.0,81.5,73.0,76.0,0.0,17.0,1.31,29.06,29.76,6.2,25.0,9.0,32,75.46023286740171,19.0
2,2007-08-07,92.0,73.0,82.5,73.0,76.0,0.0,18.0,0.06,29.11,29.74,6.3,24.0,8.8,32,73.04855660664147,19.0
1,2007-08-08,87.0,73.0,80.0,71.0,73.0,0.0,15.0,0.06,29.13,29.83,3.0,3.0,6.9,32,74.05962679431985,14.0
2,2007-08-08,87.0,74.0,80.5,72.0,74.0,0.0,16.0,0.09,29.18,29.81,1.5,4.0,6.4,32,75.3721252761256,13.0
1,2007-08-09,84.0,72.0,78.0,71.0,73.0,0.0,13.0,0.05,29.13,29.84,2.5,29.0,6.0,32,79.09417564153422,12.0
2,2007-08-09,85.0,73.0,79.0,71.0,73.0,0.0,14.0,0.46,29.19,29.82,3.1,27.0,6.3,32,76.53032954125824,12.0
1,2007-08-10,86.0,70.0,78.0,68.0,72.0,0.0,13.0,0.0,29.26,29.96,4.5,2.0,5.9,32,71.37921957347292,16.0
2,2007-08-10,86.0,73.0,79.5,69.0,72.0,0.0,15.0,0.0,29.32,29.94,3.0,6.0,5.4,32,70.31493773837467,13.0
1,2007-08-11,89.0,67.0,78.0,65.0,70.0,0.0,13.0,0.0,29.31,30.02,3.2,19.0,3.9,32,64.33267984899061,22.0
2,2007-08-11,88.0,68.0,78.0,65.0,70.0,0.0,13.0,0.0,29.38,30.0,3.1,20.0,3.9,32,64.33267984899061,20.0
1,2007-08-12,88.0,67.0,77.5,67.0,71.0,0.0,13.0,0.29,29.34,30.06,1.7,6.0,5.4,32,70.10779456696555,21.0
2,2007-08-12,87.0,68.0,77.5,67.0,70.0,0.0,13.0,0.23,29.4,30.04,1.9,6.0,6.6,32,70.10779456696555,19.0
1,2007-08-13,81.0,65.0,73.0,57.0,64.0,0.0,8.0,0.0,29.39,30.11,6.2,6.0,6.9,33,57.23349208270923,16.0
2,2007-08-13,80.0,69.0,74.5,54.0,63.0,0.0,10.0,0.0,29.44,30.08,6.9,8.0,7.7,33,48.802342875188145,11.0
1,2007-08-14,84.0,65.0,74.5,67.0,70.0,0.0,10.0,0.41,29.23,29.93,5.9,25.0,8.0,33,77.47216231506823,19.0
2,2007-08-14,84.0,65.0,74.5,66.0,69.0,0.0,10.0,0.45,29.29,29.92,6.4,23.0,9.0,33,74.83402329716446,19.0
1,2007-08-15,80.0,71.0,75.5,67.0,70.0,0.0,11.0,0.23,29.17,29.89,3.4,7.0,5.8,33,74.92484667346494,9.0
2,2007-08-15,81.0,72.0,76.5,69.0,71.0,0.0,12.0,0.83,29.23,29.87,4.9,6.0,7.1,33,77.63712062140101,9.0
1,2007-08-16,77.0,65.0,71.0,64.0,67.0,0.0,6.0,0.0,29.28,29.97,3.6,1.0,5.7,33,78.543897108773,12.0
2,2007-08-16,77.0,67.0,72.0,65.0,68.0,0.0,7.0,0.0,29.33,29.95,3.5,1.0,5.7,33,78.62376240366078,10.0
1,2007-08-17,79.0,60.0,69.5,54.0,61.0,0.0,5.0,0.0,29.41,30.1,5.9,32.0,6.8,33,57.80364762458574,19.0
2,2007-08-17,80.0,65.0,72.5,54.0,62.0,0.0,8.0,0.0,29.46,30.08,6.1,31.0,7.4,33,52.19900852357342,15.0
1,2007-08-18,68.0,59.0,63.5,54.0,58.0,1.0,0.0,0.09,29.44,30.16,6.4,12.0,8.1,33,71.16038286386302,9.0
2,2007-08-18,69.0,60.0,64.5,54.0,58.0,0.0,0.0,0.42,29.48,30.15,6.1,13.0,7.0,33,68.71179592896523,9.0
1,2007-08-19,68.0,62.0,65.0,62.0,64.0,0.0,0.0,1.33,29.24,29.99,6.0,10.0,7.4,33,90.0080801386818,6.0
2,2007-08-19,69.0,62.0,65.5,63.0,64.0,0.0,1.0,1.33,29.3,29.98,5.5,10.0,7.5,33,91.62684245355204,7.0
1,2007-08-20,78.0,68.0,73.0,68.0,69.0,0.0,8.0,0.91,29.15,29.87,0.5,12.0,5.7,34,84.33777454399561,10.0
2,2007-08-20,76.0,68.0,72.0,69.0,70.0,0.0,7.0,0.48,29.21,29.85,2.4,20.0,5.9,34,90.28468000981043,8.0
1,2007-08-21,87.0,69.0,78.0,70.0,72.0,0.0,13.0,0.14724466463414634,29.21,29.91,3.8,18.0,6.0,34,76.44504169240159,18.0
2,2007-08-21,85.0,69.0,77.0,70.0,72.0,0.0,12.0,0.01,29.26,29.89,3.5,17.0,6.0,34,79.01680479229573,16.0
1,2007-08-22,90.0,69.0,79.5,71.0,73.0,0.0,15.0,0.37,29.23,29.94,5.3,21.0,9.5,34,75.283571997025,21.0
2,2007-08-22,90.0,70.0,80.0,70.0,73.0,0.0,15.0,0.88,29.29,29.93,5.1,21.0,8.4,34,71.5791170727178,20.0
1,2007-08-23,87.0,69.0,78.0,69.0,71.0,0.0,13.0,2.35,29.15,29.87,9.6,21.0,11.7,34,73.87404566725823,18.0
2,2007-08-23,89.0,70.0,79.5,69.0,71.0,0.0,15.0,1.96,29.21,29.86,6.7,21.0,9.1,34,70.31493773837467,19.0
1,2007-08-24,80.0,69.0,74.5,67.0,69.0,0.0,10.0,0.24,29.11,29.82,5.8,25.0,7.1,34,77.47216231506823,11.0
2,2007-08-24,81.0,69.0,75.0,67.0,69.0,0.0,10.0,0.2,29.16,29.81,5.5,25.0,7.3,34,76.18653608667044,12.0
1,2007-08-25,79.0,64.0,71.5,63.0,66.0,0.0,7.0,0.34,29.23,29.93,3.0,36.0,5.6,34,74.55876680832618,15.0
2,2007-08-25,76.0,65.0,70.5,63.0,66.0,0.0,6.0,0.25,29.29,29.91,2.4,3.0,6.4,34,77.13703064872199,11.0
1,2007-08-26,79.0,60.0,69.5,55.0,61.0,0.0,5.0,0.0,29.38,30.08,3.6,11.0,5.4,34,59.950900242405545,19.0
2,2007-08-26,78.0,61.0,69.5,55.0,62.0,0.0,5.0,0.0,29.44,30.07,3.7,11.0,4.6,34,59.950900242405545,17.0
1,2007-08-27,79.0,60.0,69.5,60.0,64.0,0.0,5.0,0.0,29.36,30.07,6.5,17.0,7.4,35,71.77594403563046,19.0
2,2007-08-27,79.0,63.0,71.0,59.0,64.0,0.0,6.0,0.0,29.41,30.06,6.4,16.0,7.3,35,65.80525853476206,16.0
1,2007-08-28,91.0,67.0,79.0,66.0,70.0,0.0,14.0,0.0,29.28,29.99,9.0,20.0,9.5,35,64.45122207118804,24.0
2,2007-08-28,90.0,69.0,79.5,65.0,70.0,0.0,15.0,0.0,29.34,29.98,7.8,21.0,8.3,35,61.23325637937073,21.0
1,2007-08-29,85.0,68.0,76.5,65.0,69.0,0.0,12.0,0.14724466463414634,29.34,30.04,5.6,3.0,8.2,35,67.60972653143484,17.0
2,2007-08-29,86.0,69.0,77.5,64.0,69.0,0.0,13.0,0.14724466463414634,29.39,30.02,5.3,3.0,8.8,35,63.158905485562165,17.0
1,2007-08-30,75.0,57.0,66.0,54.0,60.0,0.0,1.0,0.0,29.47,30.18,9.1,2.0,9.9,35,65.21411080812129,18.0
2,2007-08-30,75.0,60.0,67.5,54.0,61.0,0.0,3.0,0.0,29.51,30.15,10.8,3.0,10.9,35,61.91494916636016,15.0
1,2007-08-31,77.0,57.0,67.0,52.0,59.0,0.0,2.0,0.0,29.47,30.19,3.9,4.0,5.2,35,58.53379534850804,20.0
2,2007-08-31,76.0,57.0,66.5,54.0,60.0,0.0,2.0,0.0,29.52,30.17,3.0,6.0,4.6,35,64.09296007285535,19.0
1,2007-09-01,81.0,57.0,69.0,55.0,61.0,0.0,4.0,0.0,29.49,30.22,4.2,11.0,5.0,35,60.98629282649291,24.0
2,2007-09-01,79.0,60.0,69.5,56.0,62.0,0.0,5.0,0.0,29.54,30.2,4.4,11.0,4.4,35,62.16810710507693,19.0
1,2007-09-02,85.0,61.0,73.0,57.0,63.0,0.0,8.0,0.0,29.41,30.15,4.2,21.0,5.0,35,57.23349208270923,24.0
2,2007-09-02,84.0,62.0,73.0,56.0,63.0,0.0,8.0,0.0,29.47,30.13,4.8,21.0,6.0,35,55.200930061577466,22.0
1,2007-09-03,88.0,66.0,77.0,61.0,67.0,0.0,12.0,0.0,29.36,30.09,2.0,27.0,5.8,36,57.7714589924489,22.0
2,2007-09-03,88.0,64.0,76.0,61.0,67.0,0.0,11.0,0.0,29.42,30.07,3.0,25.0,6.2,36,59.72319979400966,24.0
1,2007-09-04,89.0,63.0,76.0,60.0,66.0,0.0,11.0,0.0,29.28,30.0,2.8,22.0,4.3,36,57.63777364205565,26.0
2,2007-09-04,90.0,67.0,78.5,59.0,67.0,0.0,14.0,0.0,29.34,29.99,2.2,24.0,5.0,36,51.196734795781396,23.0
1,2007-09-05,90.0,66.0,78.0,63.0,69.0,0.0,13.0,0.14724466463414634,29.24,29.96,6.4,19.0,6.5,36,59.98153661250495,24.0
2,2007-09-05,91.0,72.0,81.5,62.0,69.0,0.0,17.0,0.0,29.31,29.94,6.4,19.0,6.7,36,51.627562827503425,19.0
1,2007-09-06,82.0,73.0,77.5,67.0,70.0,0.0,13.0,0.18,29.21,29.92,11.9,20.0,12.1,36,70.10779456696555,9.0
2,2007-09-06,84.0,74.0,79.0,66.0,70.0,0.0,14.0,0.08,29.27,29.91,12.8,20.0,13.0,36,64.45122207118804,10.0
1,2007-09-07,84.0,70.0,77.0,68.0,70.0,0.0,12.0,0.19,29.15,29.85,10.4,23.0,13.9,36,73.78055835142726,14.0
2,2007-09-07,84.0,71.0,77.5,67.0,70.0,0.0,13.0,0.67,29.21,29.84,9.5,23.0,13.0,36,70.10779456696555,13.0
1,2007-09-08,78.0,64.0,71.0,57.0,63.0,0.0,6.0,0.0,29.3,30.0,6.0,5.0,7.2,36,61.24285092838859,14.0
2,2007-09-08,78.0,68.0,73.0,58.0,64.0,0.0,8.0,0.0,29.34,29.98,8.4,5.0,9.4,36,59.331653227294,10.0
1,2007-09-09,80.0,63.0,71.5,59.0,63.0,0.0,7.0,0.0,29.36,30.06,9.2,3.0,9.9,36,64.6973112991367,17.0
2,2007-09-09,79.0,63.0,71.0,59.0,64.0,0.0,6.0,0.0,29.41,30.03,10.1,3.0,10.9,36,65.80525853476206,16.0
1,2007-09-10,74.0,54.0,64.0,58.0,60.0,1.0,0.0,0.36,29.3,30.04,7.2,2.0,9.0,37,80.83122457253185,20.0
2,2007-09-10,73.0,55.0,64.0,59.0,62.0,1.0,0.0,0.25,29.34,30.01,7.4,3.0,9.7,37,83.78150430151231,18.0
1,2007-09-11,71.0,50.0,60.5,44.0,52.0,4.0,0.0,0.14724466463414634,29.2,29.92,11.7,29.0,13.5,37,54.44725062229963,21.0
2,2007-09-11,71.0,51.0,61.0,44.0,52.0,4.0,0.0,0.14724466463414634,29.26,29.91,12.1,29.0,13.7,37,53.489222585624475,20.0
1,2007-09-12,67.0,46.0,56.5,42.0,49.0,8.0,0.0,0.0,29.4,30.12,1.8,3.0,5.6,37,58.20086490052929,21.0
2,2007-09-12,66.0,46.0,56.0,43.0,50.0,9.0,0.0,0.0,29.46,30.11,1.9,5.0,6.0,37,61.5869532980018,20.0
1,2007-09-13,78.0,50.0,64.0,45.0,54.0,1.0,0.0,0.0,29.23,29.99,8.3,19.0,8.5,37,49.99235094090568,28.0
2,2007-09-13,79.0,53.0,66.0,43.0,54.0,0.0,1.0,0.0,29.3,29.98,7.1,20.0,7.7,37,43.19591684569223,26.0
1,2007-09-14,66.0,45.0,55.5,39.0,48.0,9.0,0.0,0.0,29.36,30.05,12.1,32.0,13.4,37,53.71810109430375,21.0
2,2007-09-14,67.0,47.0,57.0,40.0,49.0,8.0,0.0,0.0,29.41,30.04,11.7,32.0,13.0,37,52.900984227741645,20.0
1,2007-09-15,61.0,39.0,50.0,33.0,43.0,15.0,0.0,0.0,29.56,30.28,1.4,33.0,5.9,37,51.8498399585023,22.0
2,2007-09-15,62.0,42.0,52.0,35.0,45.0,13.0,0.0,0.0,29.62,30.28,1.1,35.0,6.6,37,52.153011439233396,20.0
1,2007-09-16,71.0,44.0,57.5,40.0,49.0,7.0,0.0,0.0,29.46,30.19,6.8,18.0,7.4,37,51.95618105356584,27.0
2,2007-09-16,72.0,49.0,60.5,38.0,50.0,4.0,0.0,0.0,29.52,30.2,7.7,18.0,8.2,37,43.16236050534762,23.0
1,2007-09-17,80.0,52.0,66.0,49.0,57.0,0.0,1.0,0.0,29.39,30.12,11.7,17.0,12.1,38,54.212011086396494,28.0
2,2007-09-17,80.0,55.0,67.5,48.0,57.0,0.0,3.0,0.0,29.46,30.12,10.6,17.0,11.0,38,49.577918169765866,25.0
1,2007-09-18,88.0,63.0,75.5,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,38,54.55986801498229,25.0
2,2007-09-18,89.0,66.0,77.5,57.0,65.0,0.0,13.0,0.0,29.41,30.05,12.5,19.0,12.8,38,49.246747052743665,23.0
1,2007-09-19,84.0,65.0,74.5,59.0,65.0,0.0,10.0,0.0,29.41,30.11,5.0,26.0,9.7,38,58.473908177163544,19.0
2,2007-09-19,84.0,68.0,76.0,59.0,65.0,0.0,11.0,0.0,29.47,30.09,3.5,25.0,9.0,38,55.61666948175095,16.0
1,2007-09-20,78.0,60.0,69.0,59.0,63.0,0.0,4.0,0.0,29.39,30.12,5.3,7.0,6.6,38,70.4552272678883,18.0
2,2007-09-20,76.0,63.0,69.5,59.0,64.0,0.0,5.0,0.0,29.44,30.1,5.6,8.0,6.1,38,69.25907619127013,13.0
1,2007-09-21,88.0,64.0,76.0,59.0,66.0,0.0,11.0,0.0,29.18,29.9,10.3,21.0,12.4,38,55.61666948175095,24.0
2,2007-09-21,90.0,68.0,79.0,59.0,66.0,0.0,14.0,0.0,29.23,29.89,9.8,22.0,11.5,38,50.36098121213036,22.0
1,2007-09-22,74.0,51.0,62.5,43.0,53.0,2.0,0.0,0.0,29.42,30.12,2.6,3.0,6.8,38,48.82151451883306,23.0
2,2007-09-22,72.0,58.0,65.0,45.0,55.0,0.0,0.0,0.0,29.48,30.1,4.3,1.0,7.7,38,48.27573196984521,14.0
1,2007-09-23,84.0,50.0,67.0,50.0,58.0,0.0,2.0,0.0,29.43,30.16,4.6,13.0,5.3,38,54.354917050774056,34.0
2,2007-09-23,83.0,55.0,69.0,50.0,59.0,0.0,4.0,0.0,29.49,30.15,5.9,12.0,6.4,38,50.738265153460794,28.0
1,2007-09-24,90.0,68.0,79.0,63.0,68.0,0.0,14.0,0.0,29.27,29.99,11.4,19.0,11.9,39,58.03722873540538,22.0
2,2007-09-24,91.0,71.0,81.0,62.0,69.0,0.0,16.0,0.0,29.34,29.98,10.0,19.0,10.5,39,52.47550009737232,20.0
1,2007-09-25,85.0,63.0,74.0,65.0,69.0,0.0,9.0,0.27,29.23,29.95,7.9,23.0,10.5,39,73.49727560438572,22.0
2,2007-09-25,83.0,67.0,75.0,66.0,69.0,0.0,10.0,0.01,29.29,29.93,7.3,23.0,9.4,39,73.59217615810955,16.0
1,2007-09-26,69.0,53.0,61.0,50.0,55.0,4.0,0.0,0.09,29.31,30.03,4.3,1.0,6.6,39,67.06320485667815,16.0
2,2007-09-26,68.0,55.0,61.5,51.0,56.0,3.0,0.0,0.14,29.37,30.02,4.8,2.0,7.3,39,68.37702658136904,13.0
1,2007-09-27,75.0,49.0,62.0,49.0,55.0,3.0,0.0,0.14724466463414634,29.26,29.97,4.9,24.0,6.5,39,62.362634612270064,26.0
2,2007-09-27,74.0,52.0,63.0,49.0,55.0,2.0,0.0,0.14724466463414634,29.31,29.97,4.5,25.0,5.8,39,60.203259900373716,22.0
1,2007-09-28,73.0,53.0,63.0,46.0,53.0,2.0,0.0,0.0,29.47,30.17,2.3,4.0,7.1,39,53.77999626270204,20.0
2,2007-09-28,73.0,53.0,63.0,46.0,54.0,2.0,0.0,0.0,29.52,30.16,3.1,7.0,6.6,39,53.77999626270204,20.0
1,2007-09-29,80.0,50.0,65.0,46.0,55.0,0.0,0.0,0.0,29.5,30.23,9.5,17.0,9.8,39,50.14258417997887,30.0
2,2007-09-29,82.0,52.0,67.0,45.0,55.0,0.0,2.0,0.0,29.57,30.23,8.4,17.0,8.8,39,45.037248533924036,30.0
1,2007-09-30,83.0,59.0,71.0,49.0,59.0,0.0,6.0,0.14,29.36,30.1,14.4,19.0,14.6,39,45.655498759761414,24.0
2,2007-09-30,84.0,61.0,72.5,48.0,59.0,0.0,8.0,0.14,29.44,30.1,12.9,19.0,13.2,39,41.797953611673336,23.0
1,2007-10-01,69.0,59.0,64.0,59.0,61.0,1.0,0.0,0.29,29.28,30.0,6.1,22.0,8.1,40,83.78150430151231,10.0
2,2007-10-01,68.0,59.0,63.5,59.0,61.0,1.0,0.0,0.17,29.35,30.0,7.9,21.0,8.9,40,85.26282650148868,9.0
1,2007-10-02,78.0,57.0,67.5,59.0,63.0,0.0,3.0,0.09,29.18,29.92,10.8,19.0,11.1,40,74.18514847958588,21.0
2,2007-10-02,80.0,59.0,69.5,59.0,63.0,0.0,5.0,0.11,29.25,29.92,10.0,19.0,10.3,40,69.25907619127013,21.0
1,2007-10-03,74.0,55.0,64.5,48.0,56.0,0.0,0.0,0.0,29.28,29.98,5.9,26.0,7.1,40,55.0204408100325,19.0
2,2007-10-03,74.0,56.0,65.0,47.0,56.0,0.0,0.0,0.14724466463414634,29.34,29.97,4.8,25.0,7.1,40,52.07291087810838,18.0
1,2007-10-04,82.0,51.0,66.5,56.0,61.0,0.0,2.0,0.0,29.34,30.04,3.9,17.0,4.6,40,68.93229355297534,31.0
2,2007-10-04,83.0,56.0,69.5,56.0,62.0,0.0,5.0,0.0,29.39,30.03,4.6,17.0,5.9,40,62.16810710507693,27.0
1,2007-10-05,84.0,62.0,73.0,65.0,68.0,0.0,8.0,0.0,29.36,30.08,7.0,17.0,7.0,40,76.01196932855785,22.0
2,2007-10-05,85.0,68.0,76.5,65.0,69.0,0.0,12.0,0.06,29.42,30.06,6.8,18.0,7.0,40,67.60972653143484,17.0
1,2007-10-06,87.0,69.0,78.0,67.0,70.0,0.0,13.0,0.0,29.33,30.04,6.9,20.0,7.4,40,68.9586355825529,18.0
2,2007-10-06,88.0,71.0,79.5,66.0,71.0,0.0,15.0,0.0,29.39,30.03,6.4,21.0,6.7,40,63.401245573844136,17.0
1,2007-10-07,87.0,67.0,77.0,66.0,70.0,0.0,12.0,0.0,29.31,30.03,5.2,19.0,5.9,40,68.85131182953751,20.0
2,2007-10-07,88.0,70.0,79.0,65.0,70.0,0.0,14.0,0.0,29.38,30.01,5.3,19.0,5.9,40,62.247329201951004,18.0
1,2007-10-08,87.0,60.0,73.5,61.0,66.0,0.0,9.0,0.0,29.23,29.93,7.7,24.0,10.1,41,64.93525499594088,27.0
2,2007-10-08,88.0,62.0,75.0,60.0,66.0,0.0,10.0,0.0,29.28,29.92,7.3,24.0,9.9,41,59.593225297204334,26.0
1,2007-10-09,76.0,49.0,62.5,44.0,53.0,2.0,0.0,0.0,29.21,29.94,11.5,28.0,12.8,41,50.726623266499956,27.0
2,2007-10-09,77.0,50.0,63.5,44.0,53.0,1.0,0.0,0.0,29.27,29.93,12.1,28.0,13.3,41,48.97383358436304,27.0
1,2007-10-10,54.0,47.0,50.5,38.0,44.0,14.0,0.0,0.14724466463414634,29.21,29.93,15.1,31.0,15.5,41,62.06444068542183,7.0
2,2007-10-10,53.0,47.0,50.0,37.0,44.0,15.0,0.0,0.14724466463414634,29.26,29.93,14.4,31.0,14.6,41,60.7902530942096,6.0
1,2007-10-11,54.0,46.0,50.0,39.0,45.0,15.0,0.0,0.0,29.28,30.01,11.9,36.0,12.9,41,65.75242568076895,8.0
2,2007-10-11,56.0,48.0,52.0,39.0,45.0,13.0,0.0,0.0,29.34,30.0,14.6,36.0,15.5,41,61.058190785103065,8.0
1,2007-10-12,56.0,41.0,48.5,35.0,43.0,16.0,0.0,0.0,29.28,30.02,3.4,35.0,4.6,41,59.39621753318929,15.0
2,2007-10-12,57.0,45.0,51.0,35.0,43.0,14.0,0.0,0.0,29.34,30.02,2.8,36.0,5.4,41,54.11630588918709,12.0
1,2007-10-13,59.0,40.0,49.5,41.0,47.0,15.0,0.0,0.0,29.31,30.04,2.7,20.0,3.5,41,72.405396320789,19.0
2,2007-10-13,59.0,44.0,51.5,40.0,47.0,13.0,0.0,0.0,29.38,30.04,3.6,21.0,4.7,41,64.66718003465948,15.0
1,2007-10-14,61.0,53.0,57.0,49.0,53.0,8.0,0.0,0.15,29.34,30.06,5.6,11.0,6.6,41,74.548291053835,8.0
2,2007-10-14,63.0,55.0,59.0,47.0,52.0,6.0,0.0,0.01,29.4,30.06,5.7,12.0,6.0,41,64.36331357961544,8.0
1,2007-10-15,74.0,51.0,62.5,52.0,57.0,2.0,0.0,0.07,29.21,29.95,4.1,14.0,5.6,42,68.48915672747833,23.0
2,2007-10-15,77.0,55.0,66.0,50.0,57.0,0.0,1.0,0.04,29.26,29.94,6.6,16.0,6.9,42,56.27110197801161,22.0
1,2007-10-16,67.0,52.0,59.5,54.0,57.0,5.0,0.0,0.24,29.16,29.88,6.4,21.0,7.5,42,81.98211549446096,15.0
2,2007-10-16,68.0,56.0,62.0,55.0,58.0,3.0,0.0,0.19,29.23,29.88,6.5,21.0,7.3,42,77.8056216717131,12.0
1,2007-10-17,72.0,47.0,59.5,53.0,57.0,5.0,0.0,0.04,29.07,29.83,9.3,14.0,9.8,42,79.03322066675368,25.0
2,2007-10-17,74.0,50.0,62.0,53.0,57.0,3.0,0.0,0.11,29.13,29.83,8.6,14.0,9.1,42,72.32044209638802,24.0
1,2007-10-18,78.0,59.0,68.5,56.0,61.0,0.0,4.0,0.3,28.59,29.34,17.2,19.0,18.9,42,64.3363410570908,19.0
2,2007-10-18,79.0,60.0,69.5,57.0,62.0,0.0,5.0,0.34,28.67,29.34,15.5,19.0,17.2,42,64.45720863446192,19.0
1,2007-10-19,60.0,52.0,56.0,48.0,52.0,9.0,0.0,0.01,28.75,29.44,16.2,24.0,16.7,42,74.45268533078975,8.0
2,2007-10-19,61.0,53.0,57.0,48.0,52.0,8.0,0.0,0.14724466463414634,28.82,29.45,17.7,24.0,18.0,42,71.80860936988302,8.0
1,2007-10-20,73.0,47.0,60.0,43.0,52.0,5.0,0.0,0.0,29.02,29.71,10.9,21.0,12.0,42,53.34300175842913,26.0
2,2007-10-20,74.0,47.0,60.5,43.0,52.0,4.0,0.0,0.0,29.1,29.72,11.1,21.0,11.7,42,52.40240854988324,27.0
1,2007-10-21,80.0,60.0,70.0,47.0,57.0,0.0,5.0,0.0,29.08,29.78,18.0,20.0,18.2,42,43.822199977416545,20.0
2,2007-10-21,79.0,61.0,70.0,46.0,56.0,0.0,5.0,0.0,29.15,29.78,16.7,20.0,16.8,42,42.19772458011855,18.0
1,2007-10-22,67.0,46.0,56.5,47.0,50.0,8.0,0.0,0.16,29.26,29.97,5.2,36.0,9.2,43,70.41854327948681,21.0
2,2007-10-22,66.0,47.0,56.5,47.0,51.0,8.0,0.0,0.15,29.32,29.96,5.8,1.0,10.3,43,70.41854327948681,19.0
1,2007-10-23,58.0,43.0,50.5,36.0,44.0,14.0,0.0,0.0,29.2,29.93,5.2,31.0,8.2,43,57.36025826796535,15.0
2,2007-10-23,53.0,46.0,49.5,39.0,45.0,15.0,0.0,0.03,29.26,29.93,4.0,31.0,7.9,43,66.988129310746,7.0
1,2007-10-24,55.0,43.0,49.0,35.0,42.0,16.0,0.0,0.0,29.46,30.16,13.3,2.0,14.5,43,58.295782999102364,12.0
2,2007-10-24,53.0,45.0,49.0,35.0,43.0,16.0,0.0,0.0,29.51,30.16,16.0,2.0,17.3,43,58.295782999102364,8.0
1,2007-10-25,55.0,45.0,50.0,39.0,46.0,15.0,0.0,0.14724466463414634,29.47,30.2,13.9,6.0,14.1,43,65.75242568076895,10.0
2,2007-10-25,57.0,45.0,51.0,40.0,46.0,14.0,0.0,0.14724466463414634,29.52,30.2,14.5,6.0,14.7,43,65.87445923651394,12.0
1,2007-10-26,65.0,53.0,59.0,48.0,52.0,6.0,0.0,0.33,29.31,30.07,6.2,5.0,6.9,43,66.82997767863014,12.0
2,2007-10-26,66.0,53.0,59.5,49.0,52.0,5.0,0.0,0.41,29.38,30.06,4.2,6.0,7.2,43,68.15113016182502,13.0
1,2007-10-27,55.0,37.0,46.0,38.0,45.0,19.0,0.0,0.01,29.56,30.25,9.4,32.0,9.9,43,73.46836204812732,18.0
2,2007-10-27,57.0,39.0,48.0,41.0,46.0,17.0,0.0,0.08,29.62,30.25,7.9,31.0,9.1,43,76.5836289292619,18.0
1,2007-10-28,56.0,34.0,45.0,30.0,39.0,20.0,0.0,0.0,29.79,30.52,3.4,23.0,4.2,43,55.43297539886293,22.0
2,2007-10-28,56.0,34.0,45.0,30.0,39.0,20.0,0.0,0.0,29.86,30.53,3.5,23.0,4.1,43,55.43297539886293,22.0
1,2007-10-29,61.0,39.0,50.0,32.0,42.0,15.0,0.0,0.0,29.63,30.4,10.2,22.0,10.4,44,49.80566665796449,22.0
2,2007-10-29,60.0,39.0,49.5,32.0,42.0,15.0,0.0,0.0,29.7,30.41,9.1,22.0,9.3,44,50.741678408792936,21.0
1,2007-10-30,66.0,41.0,53.5,38.0,46.0,11.0,0.0,0.0,29.43,30.2,12.2,20.0,12.5,44,55.56497567689893,25.0
2,2007-10-30,66.0,42.0,54.0,37.0,46.0,11.0,0.0,0.0,29.51,30.22,10.8,20.0,10.9,44,52.453901291366066,24.0
